"Step","roberta_full_gnorms_fix - sched/gnorm_l1","roberta_full_gnorms_fix - sched/gnorm_l1__MIN","roberta_full_gnorms_fix - sched/gnorm_l1__MAX"
"6987","1668.490907090232","1668.490907090232","1668.490907090232"
"6988","1713.998396797134","1713.998396797134","1713.998396797134"
"6989","1733.5742144203662","1733.5742144203662","1733.5742144203662"
"6990","1732.2204461634649","1732.2204461634649","1732.2204461634649"
"6991","1789.906382545793","1789.906382545793","1789.906382545793"
"6992","1738.357242348687","1738.357242348687","1738.357242348687"
"6993","1715.816222384007","1715.816222384007","1715.816222384007"
"6994","1757.750133033709","1757.750133033709","1757.750133033709"
"6995","1713.608000616695","1713.608000616695","1713.608000616695"
"6996","1741.123577607376","1741.123577607376","1741.123577607376"
"6997","1789.955457977571","1789.955457977571","1789.955457977571"
"6998","1793.4826931964942","1793.4826931964942","1793.4826931964942"
"6999","1725.039968677802","1725.039968677802","1725.039968677802"
"7000","1728.9962730972393","1728.9962730972393","1728.9962730972393"
"7001","1762.562412120593","1762.562412120593","1762.562412120593"
"7002","1801.3281044982716","1801.3281044982716","1801.3281044982716"
"7003","1876.2158668034888","1876.2158668034888","1876.2158668034888"
"7004","1883.656403069982","1883.656403069982","1883.656403069982"
"7005","1748.9901403123313","1748.9901403123313","1748.9901403123313"
"7006","1710.7745353830946","1710.7745353830946","1710.7745353830946"
"7007","1715.1674147286642","1715.1674147286642","1715.1674147286642"
"7008","1722.5642483505635","1722.5642483505635","1722.5642483505635"
"7009","1706.890423971976","1706.890423971976","1706.890423971976"
"7010","1680.2490613189768","1680.2490613189768","1680.2490613189768"
"7011","1742.348392956553","1742.348392956553","1742.348392956553"
"7012","1708.3230061684833","1708.3230061684833","1708.3230061684833"
"7013","1735.6529001466945","1735.6529001466945","1735.6529001466945"
"7014","1746.6563736406583","1746.6563736406583","1746.6563736406583"
"7015","1744.178405122124","1744.178405122124","1744.178405122124"
"7016","1720.707505036153","1720.707505036153","1720.707505036153"
"7017","1708.441087694731","1708.441087694731","1708.441087694731"
"7018","1732.9445122126672","1732.9445122126672","1732.9445122126672"
"7019","1804.1261662129984","1804.1261662129984","1804.1261662129984"
"7020","1698.1909984339218","1698.1909984339218","1698.1909984339218"
"7021","1685.664012054665","1685.664012054665","1685.664012054665"
"7022","1722.8638680890065","1722.8638680890065","1722.8638680890065"
"7023","1750.668893914489","1750.668893914489","1750.668893914489"
"7024","1805.3261193407125","1805.3261193407125","1805.3261193407125"
"7025","1805.897875588757","1805.897875588757","1805.897875588757"
"7026","1747.0801009028803","1747.0801009028803","1747.0801009028803"
"7027","1750.629572116565","1750.629572116565","1750.629572116565"
"7028","1767.2926213896462","1767.2926213896462","1767.2926213896462"
"7029","1762.1497883271045","1762.1497883271045","1762.1497883271045"
"7030","1686.0822019829652","1686.0822019829652","1686.0822019829652"
"7031","1708.5095219748025","1708.5095219748025","1708.5095219748025"
"7032","1631.5156468325902","1631.5156468325902","1631.5156468325902"
"7033","1678.5809797269435","1678.5809797269435","1678.5809797269435"
"7034","1690.9653403757309","1690.9653403757309","1690.9653403757309"
"7035","1674.3981745144483","1674.3981745144483","1674.3981745144483"
"7036","1725.6243268509586","1725.6243268509586","1725.6243268509586"
"7037","1699.0968899231852","1699.0968899231852","1699.0968899231852"
"7038","1718.0868309548066","1718.0868309548066","1718.0868309548066"
"7039","1650.2338112513617","1650.2338112513617","1650.2338112513617"
"7040","1766.7059689721816","1766.7059689721816","1766.7059689721816"
"7041","1763.9375679871391","1763.9375679871391","1763.9375679871391"
"7042","1700.8777929439354","1700.8777929439354","1700.8777929439354"
"7043","1708.3152203612815","1708.3152203612815","1708.3152203612815"
"7044","1723.9535103303565","1723.9535103303565","1723.9535103303565"
"7045","1651.79019227838","1651.79019227838","1651.79019227838"
"7046","1656.6163560685102","1656.6163560685102","1656.6163560685102"
"7047","1728.0167214853625","1728.0167214853625","1728.0167214853625"
"7048","1776.8694987368062","1776.8694987368062","1776.8694987368062"
"7049","1904.6672455986256","1904.6672455986256","1904.6672455986256"
"7050","1838.0815050965111","1838.0815050965111","1838.0815050965111"
"7051","1815.1232912139644","1815.1232912139644","1815.1232912139644"
"7052","1833.7262334981049","1833.7262334981049","1833.7262334981049"
"7053","1749.1197800885525","1749.1197800885525","1749.1197800885525"
"7054","1774.3714040704583","1774.3714040704583","1774.3714040704583"
"7055","1777.8131006816482","1777.8131006816482","1777.8131006816482"
"7056","1735.931079864253","1735.931079864253","1735.931079864253"
"7057","1681.55410427118","1681.55410427118","1681.55410427118"
"7058","1737.321062806991","1737.321062806991","1737.321062806991"
"7059","1726.2472043692055","1726.2472043692055","1726.2472043692055"
"7060","1732.0869415458887","1732.0869415458887","1732.0869415458887"
"7061","1792.7582436868463","1792.7582436868463","1792.7582436868463"
"7062","1752.103877181313","1752.103877181313","1752.103877181313"
"7063","1765.3831091831312","1765.3831091831312","1765.3831091831312"
"7064","1783.7959718461975","1783.7959718461975","1783.7959718461975"
"7065","1753.146442360928","1753.146442360928","1753.146442360928"
"7066","1781.721219077671","1781.721219077671","1781.721219077671"
"7067","1782.307090058155","1782.307090058155","1782.307090058155"
"7068","1689.9422927419753","1689.9422927419753","1689.9422927419753"
"7069","1748.7646715830947","1748.7646715830947","1748.7646715830947"
"7070","1717.1057704809052","1717.1057704809052","1717.1057704809052"
"7071","1629.1092257225605","1629.1092257225605","1629.1092257225605"
"7072","1744.005423743297","1744.005423743297","1744.005423743297"
"7073","1703.583057963284","1703.583057963284","1703.583057963284"
"7074","1698.7962607031304","1698.7962607031304","1698.7962607031304"
"7075","1774.493276092853","1774.493276092853","1774.493276092853"
"7076","1772.3917609553516","1772.3917609553516","1772.3917609553516"
"7077","1658.9669544694384","1658.9669544694384","1658.9669544694384"
"7078","1749.7775820273905","1749.7775820273905","1749.7775820273905"
"7079","1736.1270899948283","1736.1270899948283","1736.1270899948283"
"7080","1654.7867791703277","1654.7867791703277","1654.7867791703277"
"7081","1686.3070405957485","1686.3070405957485","1686.3070405957485"
"7082","1698.0314217736152","1698.0314217736152","1698.0314217736152"
"7083","1701.2091521125565","1701.2091521125565","1701.2091521125565"
"7084","1728.6404931207564","1728.6404931207564","1728.6404931207564"
"7085","1766.8045047018554","1766.8045047018554","1766.8045047018554"
"7086","1697.7253030486231","1697.7253030486231","1697.7253030486231"
"7087","1697.235312030122","1697.235312030122","1697.235312030122"
"7088","1739.8256355648452","1739.8256355648452","1739.8256355648452"
"7089","1677.9363933918269","1677.9363933918269","1677.9363933918269"
"7090","1644.1360431871512","1644.1360431871512","1644.1360431871512"
"7091","1707.6577462165903","1707.6577462165903","1707.6577462165903"
"7092","1689.6228062989294","1689.6228062989294","1689.6228062989294"
"7093","1631.1407265725677","1631.1407265725677","1631.1407265725677"
"7094","1667.500971167828","1667.500971167828","1667.500971167828"
"7095","1663.9496914799329","1663.9496914799329","1663.9496914799329"
"7096","1712.1406789557668","1712.1406789557668","1712.1406789557668"
"7097","1765.6088579592586","1765.6088579592586","1765.6088579592586"
"7098","1781.094795841253","1781.094795841253","1781.094795841253"
"7099","1763.788343582909","1763.788343582909","1763.788343582909"
"7100","1748.484879921814","1748.484879921814","1748.484879921814"
"7101","1814.0263291376823","1814.0263291376823","1814.0263291376823"
"7102","1755.9105537885034","1755.9105537885034","1755.9105537885034"
"7103","1685.0164174267843","1685.0164174267843","1685.0164174267843"
"7104","1758.362010755963","1758.362010755963","1758.362010755963"
"7105","1731.8270604234467","1731.8270604234467","1731.8270604234467"
"7106","1784.0078099963907","1784.0078099963907","1784.0078099963907"
"7107","1704.8585435272464","1704.8585435272464","1704.8585435272464"
"7108","1717.048948146993","1717.048948146993","1717.048948146993"
"7109","1717.9598345291504","1717.9598345291504","1717.9598345291504"
"7110","1740.163262881478","1740.163262881478","1740.163262881478"
"7111","1741.6856405570566","1741.6856405570566","1741.6856405570566"
"7112","1705.6529114915024","1705.6529114915024","1705.6529114915024"
"7113","1753.726442820342","1753.726442820342","1753.726442820342"
"7114","1717.2415241108356","1717.2415241108356","1717.2415241108356"
"7115","1702.2199279644572","1702.2199279644572","1702.2199279644572"
"7116","1716.0864200881283","1716.0864200881283","1716.0864200881283"
"7117","1713.5233154263594","1713.5233154263594","1713.5233154263594"
"7118","1694.553296640744","1694.553296640744","1694.553296640744"
"7119","1682.9275201066923","1682.9275201066923","1682.9275201066923"
"7120","1736.4098731329825","1736.4098731329825","1736.4098731329825"
"7121","1801.1159955291237","1801.1159955291237","1801.1159955291237"
"7122","1901.664941472208","1901.664941472208","1901.664941472208"
"7123","1896.2207349565583","1896.2207349565583","1896.2207349565583"
"7124","1790.7639255938373","1790.7639255938373","1790.7639255938373"
"7125","1748.5734877945565","1748.5734877945565","1748.5734877945565"
"7126","1781.085044470212","1781.085044470212","1781.085044470212"
"7127","1699.303448814186","1699.303448814186","1699.303448814186"
"7128","1722.6998098840345","1722.6998098840345","1722.6998098840345"
"7129","1642.2361793759776","1642.2361793759776","1642.2361793759776"
"7130","1665.0576192407782","1665.0576192407782","1665.0576192407782"
"7131","1644.9597608030558","1644.9597608030558","1644.9597608030558"
"7132","1615.6331335055952","1615.6331335055952","1615.6331335055952"
"7133","1685.5689952518696","1685.5689952518696","1685.5689952518696"
"7134","1697.4149468376536","1697.4149468376536","1697.4149468376536"
"7135","1653.3920248216634","1653.3920248216634","1653.3920248216634"
"7136","1714.993937292918","1714.993937292918","1714.993937292918"
"7137","1704.07148658705","1704.07148658705","1704.07148658705"
"7138","1777.2388056856755","1777.2388056856755","1777.2388056856755"
"7139","1709.1129145979835","1709.1129145979835","1709.1129145979835"
"7140","1722.5595771342464","1722.5595771342464","1722.5595771342464"
"7141","1786.5802009370975","1786.5802009370975","1786.5802009370975"
"7142","1695.32263369581","1695.32263369581","1695.32263369581"
"7143","1711.4987627184728","1711.4987627184728","1711.4987627184728"
"7144","1780.5413997182673","1780.5413997182673","1780.5413997182673"
"7145","1775.874323967594","1775.874323967594","1775.874323967594"
"7146","1758.0940177538018","1758.0940177538018","1758.0940177538018"
"7147","1738.5066727071287","1738.5066727071287","1738.5066727071287"
"7148","1690.3453565647085","1690.3453565647085","1690.3453565647085"
"7149","1633.8871572428843","1633.8871572428843","1633.8871572428843"
"7150","1680.7721550282772","1680.7721550282772","1680.7721550282772"
"7151","1651.0036836872407","1651.0036836872407","1651.0036836872407"
"7152","1681.813948379942","1681.813948379942","1681.813948379942"
"7153","1727.7339722773952","1727.7339722773952","1727.7339722773952"
"7154","1779.5430830141272","1779.5430830141272","1779.5430830141272"
"7155","1709.5815428720207","1709.5815428720207","1709.5815428720207"
"7156","1687.0362502886935","1687.0362502886935","1687.0362502886935"
"7157","1766.5472202874987","1766.5472202874987","1766.5472202874987"
"7158","1738.988192969738","1738.988192969738","1738.988192969738"
"7159","1737.0748707782948","1737.0748707782948","1737.0748707782948"
"7160","1688.5423535474465","1688.5423535474465","1688.5423535474465"
"7161","1772.8300034946003","1772.8300034946003","1772.8300034946003"
"7162","1707.0081091156371","1707.0081091156371","1707.0081091156371"
"7163","1651.154376174189","1651.154376174189","1651.154376174189"
"7164","1669.805155488127","1669.805155488127","1669.805155488127"
"7165","1647.7589408760855","1647.7589408760855","1647.7589408760855"
"7166","1707.2699766753558","1707.2699766753558","1707.2699766753558"
"7167","1678.6521892997073","1678.6521892997073","1678.6521892997073"
"7168","1691.1897425177572","1691.1897425177572","1691.1897425177572"
"7169","1699.9525064247614","1699.9525064247614","1699.9525064247614"
"7170","1673.9925611408546","1673.9925611408546","1673.9925611408546"
"7171","1734.4850451226475","1734.4850451226475","1734.4850451226475"
"7172","1713.6165306805044","1713.6165306805044","1713.6165306805044"
"7173","1763.66411589483","1763.66411589483","1763.66411589483"
"7174","1651.619239143246","1651.619239143246","1651.619239143246"
"7175","1644.9290336845022","1644.9290336845022","1644.9290336845022"
"7176","1691.041663229626","1691.041663229626","1691.041663229626"
"7177","1739.6924647978533","1739.6924647978533","1739.6924647978533"
"7178","1731.299153043679","1731.299153043679","1731.299153043679"
"7179","1778.7212309986378","1778.7212309986378","1778.7212309986378"
"7180","1745.8942553077202","1745.8942553077202","1745.8942553077202"
"7181","1706.4494060949526","1706.4494060949526","1706.4494060949526"
"7182","1692.127747358841","1692.127747358841","1692.127747358841"
"7183","1730.2081102684897","1730.2081102684897","1730.2081102684897"
"7184","1642.127500261223","1642.127500261223","1642.127500261223"
"7185","1684.7575767638762","1684.7575767638762","1684.7575767638762"
"7186","1675.806590896772","1675.806590896772","1675.806590896772"
"7187","1700.7545317774325","1700.7545317774325","1700.7545317774325"
"7188","1700.0997554719534","1700.0997554719534","1700.0997554719534"
"7189","1778.7027563117426","1778.7027563117426","1778.7027563117426"
"7190","1761.4599198535432","1761.4599198535432","1761.4599198535432"
"7191","1733.4766084856522","1733.4766084856522","1733.4766084856522"
